Date,Adj Close,Close,High,Low,Open,Volume,Daily_Return,SMA_20,SMA_50,SMA_200,Volatility_20,Cumulative_Max_Close,Drawdown
2023-02-16,1469.0546875,1601.800048828125,1614.449951171875,1597.8499755859375,1600.0,4290289,0.002974233652530467,1567.0575134277344,,,0.013168123241687795,1617.0,-0.009400093489100203
2023-02-17,1452.54638671875,1583.800048828125,1595.0,1575.5,1594.0,2857734,-0.01123735762972966,1569.3025146484374,,,0.013430310700401633,1617.0,-0.020531818906539878
2023-02-20,1460.4794921875,1592.449951171875,1603.0,1582.5,1584.949951171875,2417716,0.005461486347440259,1572.647509765625,,,0.013235840401833662,1617.0,-0.01518246680774582
2023-02-21,1448.6025390625,1579.5,1601.6500244140625,1576.0,1598.699951171875,2723288,-0.008132093044648125,1574.222509765625,,,0.013086767951760742,1617.0,-0.023191094619666064
2023-02-22,1432.36962890625,1561.800048828125,1575.0,1555.300048828125,1563.0,3656244,-0.011206046959085114,1574.717510986328,,,0.013364750007213336,1617.0,-0.03413726108341064
2023-02-23,1422.189453125,1550.699951171875,1569.8499755859375,1548.1500244140625,1569.8499755859375,4766854,-0.007107246324251859,1575.1025085449219,,,0.013401393561163369,1617.0,-0.04100188548430739
2023-02-24,1422.1435546875,1550.6500244140625,1569.0,1545.0,1560.0,2790986,-3.2196272254148006e-05,1576.677508544922,,,0.012878432346991918,1617.0,-0.041032761648693516
2023-02-27,1384.2203369140625,1509.300048828125,1540.0,1502.0,1540.0,4920268,-0.02666622057518253,1575.2025085449218,,,0.013962639755804331,1617.0,-0.06660479355094306
2023-02-28,1364.272705078125,1487.550048828125,1524.0,1481.300048828125,1515.5999755859375,9679811,-0.014410653479331348,1572.892510986328,,,0.01428173316175359,1617.0,-0.08005562843034941
2023-03-01,1372.0684814453125,1496.050048828125,1500.8499755859375,1481.5,1492.4000244140625,5125043,0.005714093456348657,1570.1400146484375,,,0.014072161219478976,1617.0,-0.0747989803165584
2023-03-02,1350.149169921875,1472.1500244140625,1488.5999755859375,1467.300048828125,1485.0,4644499,-0.01597541768925692,1564.5600158691407,,,0.013336505237489082,1617.0,-0.08957945305252779
2023-03-03,1356.70654296875,1479.300048828125,1489.800048828125,1473.0,1486.75,4615015,0.0048568585371646655,1558.5550170898437,,,0.013115413987807377,1617.0,-0.0851576692466759
2023-03-06,1382.523681640625,1507.449951171875,1520.4000244140625,1493.1500244140625,1494.550048828125,6561742,0.0190292039576756,1555.4350158691407,,,0.013581594597235359,1617.0,-0.06774894794565556
2023-03-08,1368.995849609375,1492.699951171875,1496.0,1481.0999755859375,1490.550048828125,4137080,-0.009784736129072491,1551.9500122070312,,,0.013682782497635224,1617.0,-0.0768707784960575
2023-03-09,1357.7154541015625,1480.4000244140625,1498.3499755859375,1474.5999755859375,1495.0,5104656,-0.008240053031525973,1546.4450134277345,,,0.012880683032446825,1617.0,-0.08447741223620131
2023-03-10,1349.5987548828125,1471.550048828125,1474.300048828125,1457.6500244140625,1460.0,3699580,-0.005978097433117946,1539.1725158691406,,,0.011978705734442695,1617.0,-0.08995049546807354
2023-03-13,1316.16943359375,1435.0999755859375,1478.300048828125,1428.0,1464.199951171875,8798403,-0.02476984950067762,1530.5000122070312,,,0.012798703599411336,1617.0,-0.1124922847334957
2023-03-14,1302.32080078125,1420.0,1448.3499755859375,1411.0,1441.0,7402784,-0.010521898016040532,1523.1275146484375,1529.935009765625,,0.01198141839910182,1617.0,-0.12183055040197899
2023-03-15,1301.9998779296875,1419.6500244140625,1442.8499755859375,1416.8499755859375,1438.0,7556182,-0.0002464616802376751,1514.4475158691407,1527.8480102539063,,0.01095530905006811,1617.0,-0.12204698552006032
2023-03-16,1287.738525390625,1404.0999755859375,1417.800048828125,1398.699951171875,1417.800048828125,7323117,-0.010953438214142297,1504.8000122070312,1525.4790087890624,,0.010842997855990884,1617.0,-0.1316635896190863
2023-03-17,1302.9627685546875,1420.699951171875,1442.9000244140625,1411.4000244140625,1430.0,9090018,0.011822502581420702,1495.7450073242187,1523.9970068359376,,0.011409657139733985,1617.0,-0.12139768016581631
2023-03-20,1287.3258056640625,1403.6500244140625,1419.699951171875,1384.8499755859375,1419.699951171875,8221829,-0.012001075064265843,1486.7375061035157,1522.5660083007813,,0.011429654349781021,1617.0,-0.13194185255778446
2023-03-21,1275.4490966796875,1390.699951171875,1405.0,1390.0,1399.0,8536755,-0.00922599865845719,1476.6500061035156,1521.4100073242187,,0.011125171595501922,1617.0,-0.13995055586154914
2023-03-22,1274.119384765625,1389.25,1407.25,1382.1500244140625,1403.0,8356487,-0.001042605323062773,1467.1375061035155,1519.5060083007813,,0.0111896104171174,1617.0,-0.14084724799010517
2023-03-23,1260.637451171875,1374.550048828125,1383.949951171875,1370.0,1383.949951171875,7607718,-0.01058121372818066,1457.7750061035156,1517.6020092773438,,0.011176164519572382,1617.0,-0.14993812688427643
2023-03-24,1266.23193359375,1380.6500244140625,1398.949951171875,1377.5,1388.0,7559127,0.004437798093374745,1449.272509765625,1515.790009765625,,0.0114279041373641,1617.0,-0.146165723924513
2023-03-27,1273.84423828125,1388.949951171875,1395.75,1374.0999755859375,1386.25,4170193,0.006011608018719139,1441.1875061035157,1513.9570092773438,,0.01166393095385087,1617.0,-0.14103280694380027
2023-03-28,1263.4346923828125,1377.5999755859375,1398.0,1375.8499755859375,1392.0999755859375,6633366,-0.008171623157739671,1434.6025024414062,1511.4360083007812,,0.010573546551872095,1617.0,-0.148051963150317
2023-03-29,1268.8916015625,1383.550048828125,1389.9000244140625,1364.550048828125,1379.0,8813966,0.0043191589341142755,1429.4025024414063,1508.5970092773437,,0.010478730923162812,1617.0,-0.1443722641755566
2023-03-31,1309.6119384765625,1427.949951171875,1429.949951171875,1393.9000244140625,1404.0,8711975,0.032091287468318797,1425.9974975585938,1506.3660083007812,,0.013052035447921533,1617.0,-0.1169140685393476
2023-04-03,1293.9290771484375,1410.8499755859375,1435.0,1405.1500244140625,1435.0,5242764,-0.011975192528214329,1422.9324951171875,1503.6750073242188,,0.012859808389637073,1617.0,-0.12748919258754643
2023-04-05,1305.5767822265625,1423.550048828125,1427.5,1400.0,1400.0,7506334,0.00900171773183267,1420.1449951171876,1501.3680078125,,0.01300943780514499,1617.0,-0.11963509658124616
2023-04-06,1304.0634765625,1421.9000244140625,1428.4000244140625,1410.3499755859375,1416.0,6948465,-0.0011590912559912292,1415.867498779297,1499.2950073242187,,0.012053101877523625,1617.0,-0.12065551984288037
2023-04-10,1309.2911376953125,1427.5999755859375,1434.0,1415.0,1423.949951171875,4993788,0.004008686316904653,1412.6125,1496.8870068359374,,0.012029920946870392,1617.0,-0.11713050365742883
2023-04-11,1289.6187744140625,1406.1500244140625,1433.3499755859375,1389.0,1428.9000244140625,6942255,-0.01502518320166768,1408.9,1493.9720068359375,,0.012303022108623647,1617.0,-0.13039577958314008
2023-04-12,1309.93310546875,1428.300048828125,1431.5,1400.0,1413.050048828125,5831169,0.015752248358628984,1406.7375,1491.6780078125,,0.012923398926520597,1617.0,-0.11669755792942171
2023-04-13,1274.0732421875,1389.199951171875,1411.050048828125,1383.0,1409.75,11267238,-0.027375268724754598,1404.4424987792968,1489.0790063476563,,0.013181798255664368,1617.0,-0.14087819964633586
2023-04-17,1154.021484375,1258.300048828125,1261.1500244140625,1185.300048828125,1250.300048828125,53171705,-0.09422682619109501,1396.3575012207032,1483.4690063476562,,0.02456034336555525,1617.0,-0.2218305202052412
2023-04-18,1154.984375,1259.3499755859375,1269.949951171875,1253.0999755859375,1269.949951171875,12430884,0.0008344009513392425,1388.3424987792969,1477.981005859375,,0.024574222712030837,1617.0,-0.22118121485099718
2023-04-19,1130.084228515625,1232.199951171875,1254.3499755859375,1229.4000244140625,1254.3499755859375,11307230,-0.021558760424345458,1379.7474975585938,1471.6030053710938,,0.02480747843168865,1617.0,-0.2379715824540043
2023-04-20,1122.0137939453125,1223.4000244140625,1237.8499755859375,1221.4000244140625,1230.699951171875,8621249,-0.007141638619157065,1369.882501220703,1464.396005859375,,0.024441964128672534,1617.0,-0.24341371402964596
2023-04-21,1125.6363525390625,1227.3499755859375,1233.25,1220.0,1228.0999755859375,8691352,0.0032286669062040474,1361.0674987792968,1456.9550048828125,,0.024520035990199227,1617.0,-0.24097094892644555
2023-04-24,1124.6734619140625,1226.300048828125,1230.0,1218.0,1228.0,8313774,-0.0008554420325883605,1352.8475036621094,1450.0840063476562,,0.02454050834804101,1617.0,-0.24162025428068956
2023-04-25,1123.3892822265625,1224.9000244140625,1235.5,1215.0,1225.949951171875,6808576,-0.001141665463848307,1344.6300048828125,1443.3340063476562,,0.024539471195895377,1617.0,-0.24248607024485935
2023-04-26,1125.81982421875,1227.550048828125,1233.0,1220.550048828125,1228.0,5680192,0.0021634618019785723,1337.2800048828126,1436.0750073242189,,0.02457904205957602,1617.0,-0.24084721779336737
2023-04-27,1142.969970703125,1246.25,1247.800048828125,1225.4000244140625,1230.0,8020704,0.015233554990060849,1330.5600036621095,1428.6600073242187,,0.024921218470623015,1617.0,-0.22928262213976502
2023-04-28,1148.931396484375,1252.75,1259.0,1244.949951171875,1255.699951171875,10118277,0.005215646940822438,1323.7500061035157,1421.5440063476562,,0.024903674672241773,1617.0,-0.22526283240568956
2023-05-02,1171.58447265625,1277.449951171875,1279.75,1254.550048828125,1254.550048828125,8886401,0.01971658445170621,1318.7425048828125,1415.7440063476563,,0.02548131943875462,1617.0,-0.20998766161294058
2023-05-03,1163.9720458984375,1269.1500244140625,1272.5,1262.0999755859375,1266.0,5549783,-0.0064972617911164265,1313.0225036621093,1409.2620068359374,,0.025422582606418862,1617.0,-0.2151205785936534
2023-05-04,1168.0076904296875,1273.550048828125,1275.800048828125,1262.5,1268.949951171875,4505401,0.00346690645662151,1305.302508544922,1402.7920068359374,,0.024053539204566682,1617.0,-0.2123994750599103
2023-05-05,1154.755126953125,1259.0999755859375,1279.0,1254.25,1279.0,5373791,-0.011346293972100963,1297.7150085449218,1395.9380053710938,,0.024044923668705896,1617.0,-0.2213358221484617
2023-05-08,1160.7164306640625,1265.5999755859375,1270.300048828125,1255.199951171875,1262.449951171875,5260842,0.005162417699972721,1289.8175048828125,1389.57400390625,,0.02393911131318762,1617.0,-0.21731603241438624
2023-05-09,1165.3935546875,1270.699951171875,1272.0,1260.699951171875,1266.0,4969897,0.004029690016054577,1282.257501220703,1383.13900390625,,0.02401750116473931,1617.0,-0.21416205864448057
2023-05-10,1158.561279296875,1263.25,1276.4000244140625,1259.1500244140625,1276.4000244140625,6515734,-0.005862872006097475,1274.0400024414062,1376.81400390625,,0.023916970610506467,1617.0,-0.218769325912183
2023-05-11,1152.0035400390625,1256.0999755859375,1275.9000244140625,1253.050048828125,1270.25,6888461,-0.005660023284434934,1266.5375,1370.7000024414062,,0.02381855937200799,1617.0,-0.2231911097180349
2023-05-12,1142.007080078125,1245.199951171875,1256.0,1239.050048828125,1253.3499755859375,8292212,-0.008677672658163993,1257.3824951171875,1364.5900024414063,,0.023300570450633294,1617.0,-0.22993200298585348
2023-05-15,1154.0672607421875,1258.3499755859375,1268.9000244140625,1245.6500244140625,1249.9000244140625,5534710,0.010560572542335,1250.8399963378906,1358.7440014648437,,0.023060159058955212,1617.0,-0.22179964404085495
2023-05-16,1159.5242919921875,1264.300048828125,1273.949951171875,1262.75,1265.0,5236469,0.004728472489870628,1251.1399963378906,1353.8440014648438,,0.009407489925394452,1617.0,-0.21811994506609467
2023-05-17,1143.566162109375,1246.9000244140625,1260.949951171875,1242.449951171875,1260.5999755859375,10465667,-0.013762575134115163,1250.5174987792968,1349.0310009765626,,0.009914762002463506,1617.0,-0.2288806280679886
2023-05-18,1142.74072265625,1246.0,1259.6500244140625,1242.449951171875,1258.5999755859375,6948732,-0.0007218096049724787,1251.207501220703,1344.03,,0.008585572683325169,1617.0,-0.22943722943722944
2023-05-19,1163.742919921875,1268.9000244140625,1273.300048828125,1252.800048828125,1256.050048828125,11094136,0.018378831792987604,1253.4825012207032,1339.965,,0.009246706023631288,1617.0,-0.21527518589111783
2023-05-22,1185.6622314453125,1292.800048828125,1295.5999755859375,1270.25,1272.949951171875,7625947,0.018835230478538856,1256.7550048828125,1336.235,,0.009995758025883828,1617.0,-0.20049471315514844
2023-05-23,1192.3114013671875,1300.050048828125,1314.1500244140625,1297.050048828125,1299.199951171875,7436031,0.005607982461457883,1260.4425048828125,1332.087001953125,,0.009980990537664543,1617.0,-0.19601110152867962
2023-05-24,1191.0274658203125,1298.6500244140625,1305.0,1291.300048828125,1296.300048828125,4824077,-0.0010769003972765923,1264.1300048828125,1328.2060034179688,,0.009979596240610034,1617.0,-0.1968769174928494
2023-05-25,1196.2552490234375,1304.3499755859375,1307.0,1289.25,1294.5,4334121,0.00438913569069288,1267.9700012207031,1324.6850024414061,,0.009982482904167473,1617.0,-0.193351901307398
2023-05-26,1208.26953125,1317.449951171875,1323.449951171875,1306.0,1306.0,5521606,0.01004329806504023,1271.5299987792969,1321.6030004882812,,0.009713915955954158,1617.0,-0.18525049401863014
2023-05-29,1205.47216796875,1314.4000244140625,1332.699951171875,1309.8499755859375,1332.699951171875,4419365,-0.0023150228629934544,1274.6125,1319.1890014648438,,0.009762264361641237,1617.0,-0.1871366577525897
2023-05-30,1214.1390380859375,1323.8499755859375,1326.4000244140625,1309.1500244140625,1315.0,6274719,0.007189554927228281,1276.9325012207032,1317.2660009765625,,0.008965474074448658,1617.0,-0.1812925321051716
2023-05-31,1209.049072265625,1318.300048828125,1331.0999755859375,1314.1500244140625,1319.8499755859375,17800782,-0.0041922626129566876,1279.3900024414063,1315.2390014648438,,0.008867157235502843,1617.0,-0.18472476881377553
2023-06-01,1210.149658203125,1319.5,1329.5,1318.0999755859375,1322.550048828125,4277841,0.0009102261453617366,1281.6875,1313.547001953125,,0.00886239620747707,1617.0,-0.18398268398268403
2023-06-02,1207.361328125,1299.0,1312.9000244140625,1296.050048828125,1309.0,10909311,-0.015536187949981017,1283.6825012207032,1311.1130029296876,,0.009231616270304038,1617.0,-0.19666048237476808
2023-06-05,1212.473388671875,1304.5,1309.449951171875,1297.300048828125,1304.0,5002553,0.004234026173979943,1285.6275024414062,1309.1300024414063,,0.009215087776649086,1617.0,-0.19325912183055038
2023-06-06,1188.772216796875,1279.0,1288.5999755859375,1273.0,1288.5999755859375,10008100,-0.019547719432732813,1286.0425048828124,1306.8960034179688,,0.010323323035770857,1617.0,-0.2090290661719233
2023-06-07,1198.020263671875,1288.949951171875,1294.0,1282.5,1290.5,5397578,0.0077794770694878945,1287.3275024414063,1304.8900024414063,,0.010340073781691028,1617.0,-0.20287572592957637
2023-06-08,1192.30419921875,1282.800048828125,1292.0,1281.0999755859375,1286.199951171875,5034942,-0.004771249914054976,1288.6625061035156,1303.0550024414063,,0.010311551066662204,1617.0,-0.20667900505372605
2023-06-09,1176.642822265625,1265.949951171875,1282.5,1264.0,1282.5,5339073,-0.013135404595317146,1289.7000061035155,1300.7610009765624,,0.010578798594517252,1617.0,-0.2170995972963049
2023-06-12,1200.80859375,1291.949951171875,1295.699951171875,1273.0,1273.5,4785588,0.020537936729593476,1291.3800048828125,1298.8210009765626,,0.01127188989823385,1617.0,-0.20102043836000305
2023-06-13,1212.7987060546875,1304.8499755859375,1306.5,1297.050048828125,1299.9000244140625,4846587,0.009984925811066692,1293.4075012207031,1297.3660009765624,,0.011414484383685837,1617.0,-0.19304268671246905
2023-06-14,1208.66259765625,1300.4000244140625,1306.699951171875,1293.199951171875,1306.3499755859375,3457981,-0.0034103163238186074,1296.082501220703,1295.7030004882813,,0.010902423511464733,1617.0,-0.19579466641059828
2023-06-15,1196.0218505859375,1286.800048828125,1293.949951171875,1282.6500244140625,1293.949951171875,6161155,-0.010458301546145687,1298.1225036621095,1292.8800024414063,,0.011249689711267077,1617.0,-0.20420528829429496
2023-06-16,1200.5296630859375,1291.6500244140625,1301.5,1281.050048828125,1287.0,8536287,0.003769020362063502,1299.2600036621093,1290.4960034179687,,0.010561031638286783,1617.0,-0.2012059218218537
2023-06-19,1202.7139892578125,1294.0,1299.5,1287.050048828125,1294.0,4451787,0.0018193593787168005,1299.320001220703,1287.9050024414062,,0.009693440872745516,1617.0,-0.19975262832405694
2023-06-20,1211.450927734375,1303.4000244140625,1305.0,1291.0999755859375,1294.0,4009180,0.007264315621377415,1299.4875,1285.5350024414063,,0.009749966400558648,1617.0,-0.19393937884102508
2023-06-21,1207.6866455078125,1299.3499755859375,1303.800048828125,1295.0,1299.949951171875,4041529,-0.003107295344685679,1299.5224975585938,1282.9700024414062,,0.009774215944589295,1617.0,-0.19644404725668674
2023-06-22,1191.142333984375,1281.550048828125,1289.4000244140625,1273.5,1289.4000244140625,6676607,-0.013699101160013272,1298.382501220703,1280.4780029296876,,0.010182106581454348,1617.0,-0.20745204154104824
2023-06-23,1175.759765625,1265.0,1279.3499755859375,1263.3499755859375,1276.449951171875,7239467,-0.012914087002110164,1295.7600036621093,1277.212001953125,,0.010185597623146058,1617.0,-0.217687074829932
2023-06-26,1180.732421875,1270.3499755859375,1274.0,1262.25,1270.25,3403244,0.004229229712203519,1293.5575012207032,1274.8350024414062,,0.010278954667174305,1617.0,-0.2143784937625618
2023-06-27,1188.91162109375,1279.1500244140625,1282.0,1274.199951171875,1280.0,3240024,0.006927263350452684,1291.3225036621093,1275.252001953125,,0.010267240019726691,1617.0,-0.2089362866950758
2023-06-28,1202.10986328125,1293.3499755859375,1296.699951171875,1281.4000244140625,1290.0,5662358,0.011101083454522431,1290.075,1275.932001953125,,0.010632186326386095,1617.0,-0.20015462239583337
2023-06-30,1241.2862548828125,1335.5,1338.9000244140625,1304.449951171875,1308.199951171875,12821692,0.03258980570588932,1290.875,1277.9980029296876,,0.013010131563507927,1617.0,-0.17408781694495978
2023-07-03,1239.61328125,1333.699951171875,1346.0,1328.449951171875,1330.0,7732412,-0.001347846370741257,1292.6099975585937,1280.2040014648437,,0.01245414397021415,1617.0,-0.1752010196834416
2023-07-04,1250.255615234375,1345.1500244140625,1346.0,1331.4000244140625,1344.300048828125,5797775,0.008585194317602518,1294.6424987792968,1282.5600024414061,,0.01254407893151845,1617.0,-0.1681199601644635
2023-07-05,1252.25390625,1347.300048828125,1357.949951171875,1341.0,1357.8499755859375,5414936,0.001598352878890985,1298.0575012207032,1284.9800024414062,,0.011515951133057194,1617.0,-0.16679032230790047
2023-07-06,1249.09375,1343.9000244140625,1347.449951171875,1337.1500244140625,1342.550048828125,5963897,-0.0025235836790920008,1300.8050048828125,1287.3600024414063,,0.011505662215454144,1617.0,-0.1688929966517857
2023-07-07,1236.360107421875,1330.199951171875,1345.800048828125,1325.3499755859375,1334.0,6295647,-0.010194265193321006,1303.175,1289.4130004882813,,0.011738943372522754,1617.0,-0.17736552184794374
2023-07-10,1235.3843994140625,1329.1500244140625,1341.9000244140625,1319.300048828125,1336.550048828125,3940315,-0.0007892999521519339,1306.3350036621093,1291.0710009765626,,0.011220925948387724,1617.0,-0.17801482720218764
2023-07-11,1253.4622802734375,1348.5999755859375,1350.9000244140625,1327.0,1333.449951171875,6126128,0.014633375326046583,1309.1675048828124,1292.9880004882812,,0.010790738329223974,1617.0,-0.16598640965619205
2023-07-12,1239.2415771484375,1333.300048828125,1351.9000244140625,1327.0,1351.0,8102770,-0.011345044516380742,1310.5900085449218,1294.1050024414062,,0.01103248497390499,1617.0,-0.17544833096590906
2023-07-13,1268.7982177734375,1365.0999755859375,1376.800048828125,1330.8499755859375,1334.9000244140625,9977644,0.02385054045843793,1313.8250061035155,1296.0240014648436,,0.01207585887852296,1617.0,-0.15578232802353897
2023-07-14,1325.35546875,1425.949951171875,1430.0,1380.6500244140625,1380.6500244140625,12833381,0.044575471887924545,1320.7825012207031,1299.0719995117188,,0.01490629508725674,1617.0,-0.11815092691906304
2023-07-17,1322.5670166015625,1422.949951171875,1458.949951171875,1414.300048828125,1425.949951171875,11569884,-0.0021038606562134854,1327.3474975585937,1302.3489990234375,,0.014994612485629806,1617.0,-0.12000621448863635
2023-07-18,1371.131103515625,1475.199951171875,1477.949951171875,1429.0,1434.0,16743977,0.03671949245788264,1336.4074951171874,1306.5409985351562,,0.01655931334310094,1617.0,-0.08769328931856835
2023-07-19,1370.8988037109375,1474.949951171875,1498.800048828125,1460.699951171875,1486.0,13687062,-0.00016946855224708735,1344.9849914550782,1310.6259985351562,,0.016629319976639995,1617.0,-0.08784789661603276
2023-07-20,1347.244140625,1449.5,1471.0,1440.699951171875,1471.0,8347221,-0.017254789663645576,1352.4924926757812,1314.3509985351564,,0.01733773816735432,1617.0,-0.10358688930117499
2023-07-21,1237.661376953125,1331.5999755859375,1350.0,1305.0,1320.199951171875,45548305,-0.08133840939224735,1354.9949890136718,1315.8609985351563,,0.025824909131747058,1617.0,-0.17649970588377395
2023-07-24,1242.3087158203125,1336.5999755859375,1349.9000244140625,1334.25,1341.0,8859789,0.0037548814145929033,1358.5749877929688,1317.6889990234374,,0.025577848034416394,1617.0,-0.1734075599344852
2023-07-25,1240.4498291015625,1334.5999755859375,1342.8499755859375,1324.25,1337.0,6801982,-0.0014963340090764499,1361.7874877929687,1319.2139990234375,,0.025596283201673314,1617.0,-0.17464441831420063
2023-07-26,1253.694580078125,1348.8499755859375,1350.0,1339.4000244140625,1343.0,5528885,0.010677356706636942,1365.2724853515624,1320.9049975585938,,0.025641891238417425,1617.0,-0.16583180235872763
2023-07-27,1257.6912841796875,1353.1500244140625,1363.800048828125,1347.050048828125,1358.5999755859375,9191861,0.0031879370619085634,1368.2624877929688,1323.0299975585938,,0.025570875991331586,1617.0,-0.16317252664560145
2023-07-28,1245.9337158203125,1340.5,1363.8499755859375,1336.0,1353.8499755859375,6122735,-0.009348574944260335,1368.5124877929688,1324.9199975585936,,0.024684669460412936,1617.0,-0.17099567099567103
2023-07-31,1260.061279296875,1355.699951171875,1357.5,1333.25,1348.75,7902180,0.011339016167008609,1369.6124877929688,1326.65599609375,,0.024797882306324827,1617.0,-0.16159557750657083
2023-08-01,1268.89111328125,1365.199951171875,1369.0,1357.0,1362.0,6064652,0.0070074502782035974,1370.6149841308593,1328.103994140625,,0.024775376382562296,1617.0,-0.15572050020292205
2023-08-02,1261.1302490234375,1356.8499755859375,1371.949951171875,1348.449951171875,1369.300048828125,7419145,-0.00611630228873794,1371.09248046875,1329.2399926757812,,0.024826212899119418,1617.0,-0.16088436883986545
